Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000+05:30,00:15:00.000+05:30,,13.513020723439173,,,,79.5,84.0,75.0,,,,4,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.513020723439173,,,,76.0,79.0,68.0,,,,4,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.513020723439173,,,,66.75,70.0,61.0,,,,4,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.513020723439173,,,,68.25,70.0,67.0,,,,4,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.513020723439173,,,,70.5,71.0,70.0,,,,4,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.513020723439173,,,,69.25,72.0,67.0,,,,4,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.513020723439173,,,,73.5,80.0,68.0,,,,4,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.513020723439173,,,,71.0,73.0,67.0,,,,4,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.513020723439173,,,,71.5,76.0,70.0,,,,4,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.513020723439173,,,,67.25,69.0,63.0,,,,4,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.513020723439173,,,,69.25,73.0,67.0,,,,4,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.513020723439173,,,,73.5,75.0,72.0,,,,4,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.513020723439173,,,,66.0,67.0,65.0,,,,4,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.513020723439173,,,,68.5,72.0,62.0,,,,4,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.513020723439173,,,,73.0,80.0,70.0,,,,4,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.513020723439173,,,,69.0,70.0,67.0,,,,4,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.513020723439173,,,,67.75,69.0,64.0,,,,4,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.513020723439173,,,,67.75,68.0,67.0,,,,4,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020723439173,,,,67.25,72.0,63.0,,,,4,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020723439173,,,,68.0,75.0,64.0,,,,4,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020723439173,,,,70.5,71.0,69.0,,,,4,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020723439173,,,,69.5,71.0,65.0,,,,4,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020723439173,,,,70.0,74.0,67.0,,,,4,,,
