Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Yoga duration (ms),Other duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.513020004990027,,,,81.25,85.0,76.0,,,,116,,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.513020004990027,,,,76.75,77.0,76.0,,,,117,,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.513020004990027,,,,72.75,75.0,72.0,,,,117,,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.513020004990027,,,,71.25,72.0,70.0,,,,117,,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.513020004990027,,,,77.75,83.0,76.0,,,,117,,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.513020004990027,,,,73.5,74.0,73.0,,,,117,,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.513020004990027,,,,73.75,75.0,72.0,,,,117,,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.513020004990027,,,,78.25,80.0,77.0,,,,117,,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.513020004990027,,,,89.0,101.0,75.0,,,,117,,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.513020004990027,,,,76.25,77.0,76.0,,,,117,,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.513020004990027,,,,76.5,84.0,72.0,,,,117,,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.513020004990027,,,,73.75,75.0,72.0,,,,117,,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.513020004990027,,,,71.0,72.0,68.0,,,,117,,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.513020004990027,,,,70.25,72.0,69.0,,,,117,,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.513020004990027,,,,70.0,76.0,64.0,,,,117,,,,,,
