Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms)
05:30:00.000+05:30,05:45:00.000+05:30,,13.513019593981833,,,,71.75,74.0,67.0,,,,8,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513019593981833,,,,65.5,73.0,63.0,,,,8,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513019593981833,,,,72.5,76.0,71.0,,,,8,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513019593981833,,,,74.5,76.0,70.0,,,,8,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.513019593981833,,,,72.75,74.0,72.0,,,,8,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.51301958640077,,,,76.75,79.0,73.0,,,,12,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.513019365903663,,,,74.25,82.0,69.0,,,,107,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.513019365903663,,,,78.5,80.0,77.0,,,,107,,,,
07:30:00.000+05:30,07:45:00.000+05:30,14,13.513019365903663,968.8932107689146,13.0,13,81.75,96.0,73.0,1.2156035900115967,1.2156035900115967,1.2156035900115967,1552,,,,
07:45:00.000+05:30,08:00:00.000+05:30,15,13.513019365903663,1131.7819054583292,15.0,15,84.25,95.0,80.0,1.2635555267333984,1.2635555267333984,1.2635555267333984,1778,,,,
08:00:00.000+05:30,08:15:00.000+05:30,15,13.513019365903663,2338.961299710719,28.0,15,85.5,105.0,70.0,2.810335636138916,2.810335636138916,2.810335636138916,3081,,,,
08:15:00.000+05:30,08:30:00.000+05:30,15,19.23986720162052,2036.3216058142486,30.0,15,75.0,76.0,72.0,1.8426365852355957,2.274746894836426,1.4105262756347656,2689,,,,95000
08:30:00.000+05:30,08:45:00.000+05:30,15,,2315.291072008826,30.0,15,114.5,143.0,86.0,2.450127363204956,2.625678777694702,2.27457594871521,3009,,,,
08:45:00.000+05:30,09:00:00.000+05:30,15,,2123.663345661854,30.0,15,,,,2.2785139083862305,2.2785139083862305,2.2785139083862305,2759,,,,
09:00:00.000+05:30,09:15:00.000+05:30,15,,1976.1534575506603,30.0,15,,,,2.170239210128784,2.170239210128784,2.170239210128784,2567,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,,1988.3924304661773,30.0,15,91.5,93.0,90.0,,,,2584,,,,
09:30:00.000+05:30,09:45:00.000+05:30,15,,2261.419627190563,30.0,15,75.75,86.0,72.0,2.2561099529266357,2.2561099529266357,2.2561099529266357,2938,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,,2341.0653309478867,30.0,15,72.75,84.0,69.0,2.834677219390869,2.834677219390869,2.834677219390869,3042,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,,2208.124204735677,30.0,15,65.5,67.0,64.0,2.305166721343994,2.305166721343994,2.305166721343994,2869,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,,2509.620421242358,30.0,15,70.0,79.0,61.0,2.840949535369873,2.840949535369873,2.840949535369873,3260,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,,2351.69802927028,30.0,15,81.5,92.0,64.0,2.651141405105591,2.651141405105591,2.651141405105591,3056,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,,2258.3858552758866,30.0,15,72.0,86.0,64.0,2.506803035736084,2.506803035736084,2.506803035736084,2934,,,,
11:00:00.000+05:30,11:15:00.000+05:30,15,,2294.017102688344,30.0,15,69.0,70.0,66.0,2.526052236557007,2.526052236557007,2.526052236557007,2980,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,,2562.1080183864697,30.0,15,78.5,82.0,77.0,2.8608458042144775,2.8608458042144775,2.8608458042144775,3329,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,,2373.4179353365635,30.0,15,69.75,75.0,67.0,2.673210382461548,2.673210382461548,2.673210382461548,3084,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,,1948.839613659324,30.0,15,76.0,82.0,69.0,2.165377378463745,2.165377378463745,2.165377378463745,2532,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,,2138.0520492497985,30.0,15,78.25,87.0,75.0,2.4424901008605957,2.4424901008605957,2.4424901008605957,2778,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,,2433.6671421215506,30.0,15,79.0,87.0,74.0,2.838855743408203,2.838855743408203,2.838855743408203,3162,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,,2154.6428666021175,30.0,15,68.75,70.0,65.0,2.163801670074463,2.163801670074463,2.163801670074463,2799,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,,1962.689027585081,30.0,15,73.25,75.0,68.0,,,,2550,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,,1943.9429752835204,30.0,15,67.75,70.0,65.0,2.2043168544769287,2.2043168544769287,2.2043168544769287,2541,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,,1675.4722840436143,30.0,15,69.25,71.0,65.0,1.8616358041763306,1.8616358041763306,1.8616358041763306,2297,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,,1851.4742712509046,30.0,15,65.25,72.0,61.0,2.1178829669952393,2.1178829669952393,2.1178829669952393,2446,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,,1746.7941491772008,30.0,15,66.25,67.0,66.0,,,,2355,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,,1535.597792405421,30.0,15,63.0,68.0,60.0,1.7062197923660278,1.7062197923660278,1.7062197923660278,2172,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,,1628.9531452389656,30.0,15,64.75,67.0,62.0,1.811524748802185,1.811524748802185,1.811524748802185,2256,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,,1601.6496931504203,30.0,15,65.5,67.0,63.0,,,,2231,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,,1636.4510342716899,30.0,15,69.25,71.0,65.0,1.7492722272872925,1.7492722272872925,1.7492722272872925,2273,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,,2259.06097801073,30.0,15,67.0,69.0,66.0,2.5100677013397217,2.5100677013397217,2.5100677013397217,2935,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,,2405.618864069141,30.0,15,78.75,94.0,67.0,2.679952383041382,2.679952383041382,2.679952383041382,3126,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,,2542.4014001396154,30.0,15,104.5,116.0,100.0,2.8313727378845215,2.8313727378845215,2.8313727378845215,3303,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,,968.7411129704655,16.0,15,80.25,91.0,73.0,,,,1598,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,,891.7263138073448,15.0,15,79.0,82.0,76.0,0.9908069968223572,0.9908069968223572,0.9908069968223572,1514,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,,2302.2259555232135,28.0,15,102.0,116.0,80.0,2.7696073055267334,2.7696073055267334,2.7696073055267334,3033,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,,2253.805856492637,30.0,15,77.25,85.0,74.0,2.4592196941375732,2.4592196941375732,2.4592196941375732,2929,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,,2474.5447874457145,30.0,15,74.75,79.0,72.0,2.8392810821533203,2.8392810821533203,2.8392810821533203,3215,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,,2442.3782458019446,30.0,15,78.75,80.0,76.0,2.6747348308563232,2.6747348308563232,2.6747348308563232,3173,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,,2514.209412319822,30.0,15,80.5,91.0,76.0,2.831181764602661,2.831181764602661,2.831181764602661,3267,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,,2272.24920728783,30.0,15,72.0,75.0,68.0,2.425710678100586,2.425710678100586,2.425710678100586,2952,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,,2422.8696442290475,30.0,15,78.75,86.0,71.0,2.835818290710449,2.835818290710449,2.835818290710449,3148,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,,2462.9376987898386,30.0,15,82.5,86.0,74.0,2.6825571060180664,2.6825571060180664,2.6825571060180664,3200,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,,2371.3303991520916,30.0,15,71.5,80.0,67.0,2.6087634563446045,2.6087634563446045,2.6087634563446045,3081,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,,2374.866432306895,30.0,15,70.5,88.0,64.0,2.662515878677368,2.662515878677368,2.662515878677368,3085,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,,2450.268497756952,30.0,15,75.0,85.0,69.0,2.771660327911377,2.771660327911377,2.771660327911377,3184,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,,2454.5260324868495,30.0,15,74.25,89.0,66.0,2.686985969543457,2.686985969543457,2.686985969543457,3189,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,,2472.768907136525,30.0,15,83.25,101.0,63.0,2.8021297454833984,2.8021297454833984,2.8021297454833984,3213,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,,2871.987522684968,30.0,15,69.25,71.0,68.0,3.562457323074341,3.562457323074341,3.562457323074341,3731,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,,2807.2153208901473,30.0,15,66.75,70.0,65.0,2.792574882507324,2.792574882507324,2.792574882507324,3647,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,,2784.3917862817016,30.0,15,,,,3.332141399383545,3.332141399383545,3.332141399383545,3618,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,,1747.3670633779388,14.0,7,,,,,,,2476,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,,755.1747351992444,,,,,,0.8390830159187317,0.8390830159187317,0.8390830159187317,1350,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,,931.5435991815807,4.0,2,,,,,,,1544,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,,2588.9333283774963,30.0,15,,,,2.8765923976898193,2.8765923976898193,2.8765923976898193,3364,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,,2203.036079717611,30.0,15,,,,2.4191510677337646,2.4191510677337646,2.4191510677337646,2863,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,,2232.6442346276544,30.0,15,,,,2.499878406524658,2.499878406524658,2.499878406524658,2900,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,,2380.740638626917,30.0,15,,,,,,,3093,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,,2708.372968713028,30.0,15,,,,2.8386635780334473,2.8386635780334473,2.8386635780334473,3519,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,,2700.231583000348,30.0,15,,,,3.2373130321502686,3.2373130321502686,3.2373130321502686,3509,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,,2562.771791181378,30.0,15,,,,2.642178773880005,2.642178773880005,2.642178773880005,3329,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,,2830.2587724726577,30.0,15,,,,3.278369426727295,3.278369426727295,3.278369426727295,3678,,,,
23:00:00.000+05:30,23:15:00.000+05:30,11,,1775.180770789649,20.0,10,,,,2.841571092605591,2.841571092605591,2.841571092605591,2306,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,,,,,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,,,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,,,,,,,,,,,,,,,
