Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
18:45:00.000+05:30,19:00:00.000+05:30,15,13.51302005728798,2298.75690138038,30.0,15,74.0,74.0,74.0,2.5541741847991943,2.5541741847991943,2.5541741847991943,2987,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.51302005728798,2329.286638924387,30.0,15,,,,,,,3026,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.51302005728798,2421.049779204869,30.0,15,110.0,110.0,110.0,,,,3146,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.51302005728798,2421.049779204869,30.0,15,98.5,112.0,86.0,2.6900553703308105,2.6900553703308105,2.6900553703308105,3146,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.51302005728798,2421.049779204869,30.0,15,90.5,98.0,84.0,,,,3146,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.51302005728798,2858.703920765217,30.0,15,82.0,93.0,74.0,,,,3714,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.51302005728798,6326.119152475476,30.0,15,85.75,91.0,77.0,7.029021739959717,7.029021739959717,7.029021739959717,8219,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513020324315601,3999.876944336136,30.0,15,92.25,95.0,90.0,,,,5197,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513020462850276,2793.016023530124,30.0,15,95.75,98.0,93.0,,,,3629,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513020462850276,2793.016023530124,30.0,15,83.75,88.0,77.0,3.10335111618042,3.10335111618042,3.10335111618042,3629,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513020462850276,2793.016023530124,30.0,15,89.0,95.0,83.0,,,,3629,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513020237942952,2512.1643658553076,30.0,15,83.5,94.0,74.0,,,,3273,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513019731306894,1879.5056551597895,30.0,15,93.0,96.0,89.0,,,,2471,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513019731306894,1879.5056551597895,30.0,15,83.5,87.0,81.0,,,,2471,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513019731306894,1879.5056551597895,30.0,15,88.25,90.0,86.0,2.0883395671844482,2.0883395671844482,2.0883395671844482,2471,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513019731306894,1879.5056551597895,30.0,15,88.5,95.0,83.0,,,,2471,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.513019623780648,2412.7921471664645,30.0,15,82.75,84.0,81.0,,,,3149,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,15,13.51301950310436,3011.297516404086,30.0,15,73.25,76.0,71.0,,,,3912,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,15,13.51301950310436,3011.297516404086,30.0,15,73.5,80.0,70.0,3.34588623046875,3.34588623046875,3.34588623046875,3912,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,15,13.51301950310436,3011.297516404086,30.0,15,75.5,77.0,72.0,,,,3912,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,9,13.51301997607888,1699.5528970555604,17.0,9,73.75,75.0,73.0,,,,2208,,,,,
