Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.513020484554973,,,,82.5,83.0,82.0,,,,2,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.513020484554973,,,,83.25,85.0,80.0,,,,2,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.513020484554973,,,,82.5,88.0,80.0,,,,2,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.513020484554973,,,,81.25,85.0,80.0,,,,2,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.513020484554973,,,,82.25,85.0,81.0,,,,2,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.513020484554973,,,,80.75,92.0,77.0,,,,2,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.513020484554973,,,,79.0,81.0,75.0,,,,2,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.513020484554973,,,,77.5,81.0,74.0,,,,2,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.513020484554973,,,,79.75,83.0,78.0,,,,2,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.513020484554973,,,,88.75,98.0,76.0,,,,2,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.513020484554973,,,,81.0,83.0,80.0,,,,2,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.513020484554973,,,,84.0,88.0,78.0,,,,2,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.513020484554973,,,,76.25,79.0,74.0,,,,2,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.513020484554973,,,,76.0,80.0,72.0,,,,2,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.513020484554973,,,,72.0,74.0,71.0,,,,2,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.513020484554973,,,,76.0,81.0,66.0,,,,2,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.513020484554973,,,,77.0,79.0,74.0,,,,2,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.513020484554973,,,,77.75,79.0,74.0,,,,2,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020484554973,,,,75.0,76.0,74.0,,,,2,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020484554973,,,,73.0,76.0,68.0,,,,2,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020484554973,,,,67.5,68.0,67.0,,,,2,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020484554973,,,,81.5,94.0,69.0,,,,2,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020484554973,,,,92.5,105.0,77.0,,,,2,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020484554973,,,,81.0,94.0,75.0,,,,2,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513020484554973,,,,78.5,82.0,74.0,,,,231,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020484554973,,,,77.0,84.0,58.0,,,,272,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,14,166.88639809595642,935.670311645708,13.0,13,154.0,178.0,84.0,,,,1475,,,,,789000
06:45:00.000+05:30,07:00:00.000+05:30,15,188.46364133406232,1067.3045379989064,15.0,15,174.0,176.0,169.0,1.1858938932418823,1.1858938932418823,1.1858938932418823,1644,,,,,900000
07:00:00.000+05:30,07:15:00.000+05:30,15,40.7275620413092,2997.149672973127,28.0,15,145.5,175.0,79.0,3.6782117100156153,4.516946315765381,1.7007477283477783,3940,,,,,140000
07:15:00.000+05:30,07:30:00.000+05:30,15,13.513021118959932,1276.3724377582485,17.0,15,82.75,92.0,79.0,1.231536865234375,1.231536865234375,1.231536865234375,1943,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,15,13.513021118959932,1445.0470049463347,29.0,15,76.25,79.0,74.0,1.6466925144195557,1.6466925144195557,1.6466925144195557,2086,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,15,13.513019227610554,1167.0139652931964,17.0,15,85.0,85.0,85.0,1.2422744035720825,1.2422744035720825,1.2422744035720825,1813,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,15,13.513018933607855,1462.257552045671,28.0,15,70.0,72.0,68.0,1.6856402158737183,1.6856402158737183,1.6856402158737183,2101,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,15,13.513018933607855,1119.2988954529765,17.0,15,,,,1.1610839366912842,1.1610839366912842,1.1610839366912842,1760,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,15,13.513019446776267,1387.5679650002558,27.0,15,,,,1.6409107446670532,1.6409107446670532,1.6409107446670532,2028,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,15,13.513019580466045,1190.550217854141,19.0,15,,,,1.2198364734649658,1.2198364734649658,1.2198364734649658,1834,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,15,13.513019580466045,1314.013861137787,26.0,15,90.0,90.0,90.0,1.5442818403244019,1.5442818403244019,1.5442818403244019,1960,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,13.513019580466045,1212.537582327565,20.0,15,78.75,85.0,76.0,1.246061086654663,1.246061086654663,1.246061086654663,1859,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,15,13.513020035438487,1038.1449522540395,15.0,15,74.75,80.0,73.0,,,,1677,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,13.513020269995838,917.6834406083409,10.0,10,82.5,86.0,79.0,1.1057723760604858,1.1057723760604858,1.1057723760604858,1541,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513020269995838,747.2062634145386,,,85.0,105.0,76.0,0.8302291631698608,0.8302291631698608,0.8302291631698608,1340,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513020269995838,1881.2184602142843,30.0,15,83.75,105.0,72.0,2.099919080734253,2.099919080734253,2.099919080734253,2470,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,13.513020269995838,1873.3537909572676,30.0,15,71.75,78.0,68.0,2.077005386352539,2.077005386352539,2.077005386352539,2466,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,13.513020260425947,2110.03397461915,30.0,15,78.0,82.0,72.0,2.414599895477295,2.414599895477295,2.414599895477295,2748,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,15,13.513020257917253,2084.411585958412,30.0,15,74.75,77.0,70.0,,,,2714,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,13.513020257917253,2286.888747836493,30.0,15,75.0,78.0,70.0,2.1131865978240967,2.1131865978240967,2.1131865978240967,2983,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,13.513020257917253,2735.263341269608,30.0,15,73.0,75.0,68.0,3.422696828842163,3.422696828842163,3.422696828842163,3559,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,13.513020279963639,2277.5268068676633,30.0,15,80.0,86.0,72.0,2.113875150680542,2.113875150680542,2.113875150680542,2972,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,13.513020333203436,2726.0575525497957,30.0,15,71.25,72.0,71.0,3.536898374557495,3.536898374557495,3.536898374557495,3584,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.513020333203436,2006.3318579165255,30.0,15,77.5,88.0,70.0,1.8006035089492798,1.8006035089492798,1.8006035089492798,2723,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.513020333203436,3058.0018826300166,30.0,15,78.0,86.0,70.0,4.117903709411621,4.117903709411621,4.117903709411621,4006,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513020294852684,2095.3194532551506,30.0,15,69.25,74.0,63.0,1.9077444076538086,1.9077444076538086,1.9077444076538086,2798,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020184798062,2851.312266080078,30.0,15,72.0,79.0,62.0,3.534514904022217,3.534514904022217,3.534514904022217,3709,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020184798062,2219.999104513267,30.0,15,82.5,85.0,77.0,2.1113944053649902,2.1113944053649902,2.1113944053649902,2899,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020184798062,3045.4552172105905,30.0,15,85.5,91.0,79.0,3.4963290691375732,3.4963290691375732,3.4963290691375732,3957,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513019978219349,2615.512327881711,30.0,15,82.0,84.0,81.0,3.036491870880127,3.036491870880127,3.036491870880127,3398,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.51301929922034,2229.862042371184,30.0,15,78.0,80.0,72.0,2.4776244163513184,2.4776244163513184,2.4776244163513184,2897,,,,,
