Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Yoga duration (ms),Other duration (ms)
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020703845426,,,,88.0,111.0,75.0,,,,115,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,2,20.62479205313366,0.0,,,105.0,105.0,105.0,,,,115,,,,,171000,
06:45:00.000+05:30,07:00:00.000+05:30,14,50.48591385433378,0.0,,,91.25,100.0,84.0,0.0,0.0,0.0,115,,,,,889000,
07:00:00.000+05:30,07:15:00.000+05:30,15,130.6747972602987,1073.663082437276,14.0,14,120.5,139.0,91.0,1.2090801000595093,1.2090801000595093,1.2090801000595093,1656,,,,,,888000
07:15:00.000+05:30,07:30:00.000+05:30,13,117.21702562990885,950.336917562724,13.0,13,139.5,143.0,134.0,,,,1479,,,,,,786000
07:30:00.000+05:30,07:45:00.000+05:30,,13.513020677548663,,,,112.0,131.0,93.0,,,,115,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.513020677548663,,,,98.0,98.0,98.0,,,,107,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,10,13.513020677548663,2829.0031128001156,20.0,10,82.5,97.0,77.0,5.044005870819092,5.044005870819092,5.044005870819092,3696,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,15,13.513020677548663,643.0902911391853,,,78.75,80.0,78.0,0.9212294220924377,0.9212294220924377,0.9212294220924377,1182,,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,15,13.513020677548663,637.9324144760043,,,72.75,76.0,69.0,0.7088137865066528,0.7088137865066528,0.7088137865066528,1174,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,15,13.513020677548663,637.9324144760043,,,78.25,97.0,70.0,,,,1174,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,15,13.513020594010479,616.8548046020991,2.0,1,78.5,84.0,74.0,4.57393217086792,4.57393217086792,4.57393217086792,1073,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,13.51302057519936,492.5806786016409,,,74.0,79.0,69.0,,,,907,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,15,13.51302057519936,492.5806786016409,,,65.75,67.0,65.0,0.5473118424415588,0.5473118424415588,0.5473118424415588,907,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,13.51302057519936,492.5806786016409,,,72.0,75.0,67.0,,,,907,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,4,13.513020407305955,116.15271326172737,,,73.0,78.0,71.0,,,,242,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.51302035549983,,,,69.0,70.0,68.0,,,,37,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.51302035549983,,,,76.5,88.0,71.0,,,,37,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.51302035549983,,,,70.75,72.0,67.0,,,,37,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,11,13.51302137306082,495.08856044815354,,,77.0,82.0,66.0,,,,915,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,13.513021800151101,702.8869278582712,,,73.5,76.0,72.0,0.780985414981842,0.780985414981842,0.780985414981842,1284,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,13.513021800151101,702.8869278582712,,,79.0,87.0,66.0,,,,1284,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,3,13.513020837100143,110.756236179054,,,68.75,71.0,67.0,,,,296,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.513020656964407,,,,83.5,96.0,66.0,,,,111,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,13.513020656964407,,,,74.25,87.0,70.0,,,,111,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.51302081033958,463.3733434536956,,,74.75,83.0,70.0,,,,854,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513020811876306,468.0160627966382,,,70.0,71.0,69.0,,,,861,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020811876306,468.0160627966382,,,78.0,81.0,76.0,0.5200178027153015,0.5200178027153015,0.5200178027153015,861,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020811876306,468.0160627966382,,,85.0,87.0,81.0,,,,861,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,4,13.51302115206746,128.52085096888973,,,76.5,84.0,72.0,,,,294,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,13.513021280851769,,,,88.0,90.0,85.0,,,,79,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.513021280851769,,,,84.5,87.0,80.0,,,,79,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.513021280851769,,,,80.25,95.0,70.0,,,,79,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,11,13.513021157152703,352.9934933882061,,,76.25,89.0,68.0,,,,673,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513021107341864,495.1360504486783,,,81.5,82.0,81.0,,,,911,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513021107341864,495.1360504486783,,,88.75,92.0,85.0,0.5501511693000793,0.5501511693000793,0.5501511693000793,911,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513021107341864,495.1360504486783,,,87.75,90.0,83.0,,,,911,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,5,13.51302073497601,157.54073807825895,,,82.25,91.0,70.0,,,,333,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.513020561209405,,,,99.0,102.0,94.0,,,,63,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513020561209405,,,,90.25,94.0,89.0,,,,63,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513020561209405,,,,81.25,84.0,75.0,,,,63,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513020561209405,,,,83.25,87.0,82.0,,,,63,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,10,13.513020426848804,316.2060997878201,,,86.0,88.0,85.0,,,,605,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513020349205028,498.9340391857425,,,83.25,88.0,79.0,,,,918,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513020349205028,498.9340391857425,,,91.75,104.0,85.0,0.554371178150177,0.554371178150177,0.554371178150177,918,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513020349205028,498.9340391857425,,,87.0,89.0,81.0,,,,918,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,6,13.513020044829048,182.93416546745246,,,82.5,84.0,80.0,,,,387,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.513019868624022,,,,88.0,94.0,76.0,,,,79,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.513019868624022,,,,78.5,81.0,75.0,,,,79,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.513019868624022,,,,75.5,79.0,73.0,,,,79,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,10,13.513020511466214,312.40036604352804,,,78.0,81.0,77.0,,,,604,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,16.53797627828436,513.9731572333963,,,78.25,80.0,75.0,,,,937,,,,17000,,
19:15:00.000+05:30,19:30:00.000+05:30,15,116.53944238603898,1159.5186163589456,19.0,10,141.5,168.0,78.0,1.6979866027832031,1.6979866027832031,1.6979866027832031,1810,,,,579000,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513019799030465,494.5356677692322,,,78.75,86.0,74.0,0.5494840741157532,0.5494840741157532,0.5494840741157532,910,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,6,13.513019799030465,199.38469259489787,,,86.5,93.0,71.0,,,,420,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,13.513019799030465,,,,81.0,84.0,79.0,,,,89,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.513019799030465,,,,83.5,88.0,76.0,,,,89,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,1,13.513019871264277,74.65203224761783,1.0,1,93.25,97.0,86.0,,,,191,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513021265144518,1515.1961802096441,30.0,15,81.0,85.0,77.0,,,,2153,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513021265144518,1515.1961802096441,30.0,15,81.0,83.0,77.0,1.68355131149292,1.68355131149292,1.68355131149292,2153,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513021265144518,1515.1961802096441,30.0,15,91.0,93.0,87.0,,,,2153,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513021265144518,1515.1961802096441,30.0,15,83.5,91.0,74.0,,,,2153,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513020946157477,3519.153428693634,30.0,15,79.75,89.0,64.0,4.454975128173828,4.454975128173828,4.454975128173828,4579,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513020913232108,3539.9738501787515,30.0,15,83.75,88.0,78.0,3.9541914463043213,3.9541914463043213,3.9541914463043213,4600,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,13.51302092045198,,,,77.25,85.0,73.0,,,,114,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.51302092045198,,,,90.25,92.0,89.0,,,,114,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.51302092045198,,,,90.25,95.0,84.0,,,,114,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.51302092045198,,,,94.25,96.0,91.0,,,,114,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513020654807395,,,,90.75,94.0,86.0,,,,7,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513020638239983,,,,86.75,89.0,85.0,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513020638239983,,,,83.0,90.0,80.0,,,,,,,,,,
