Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
09:00:00.000+05:30,09:15:00.000+05:30,15,13.513020899397151,492.46607859332164,,,73.75,75.0,70.0,0.5471845269203186,0.5471845269203186,0.5471845269203186,906,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,13.513020899397151,1025.6471943227086,17.0,9,67.5,74.0,65.0,1.5531352758407593,1.5531352758407593,1.5531352758407593,1576,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,15,13.513020899397151,1575.8245999814135,30.0,15,81.5,93.0,70.0,1.9003784656524658,1.9003784656524658,1.9003784656524658,2205,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,13.513020899397151,1901.4264562634476,30.0,15,75.25,80.0,65.0,2.27683162689209,2.27683162689209,2.27683162689209,2517,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513020899397151,967.3235119464448,7.0,4,78.75,100.0,71.0,,,,1538,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513020899397151,665.0483202994214,,,77.0,90.0,72.0,0.738942563533783,0.738942563533783,0.738942563533783,1224,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,13.513020899397151,871.1653677048944,10.0,10,90.5,121.0,71.0,1.0854153633117676,1.0854153633117676,1.0854153633117676,1480,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,13.513021009258516,1160.1535246946223,20.0,15,77.25,85.0,65.0,,,,1797,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,15,13.513021197868582,1341.035885654743,26.0,13,70.25,72.0,69.0,1.638675570487976,1.638675570487976,1.638675570487976,1954,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,13.513021197868582,526.9203347260493,,,72.5,89.0,65.0,0.5854670405387878,0.5854670405387878,0.5854670405387878,970,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,13.513021197868582,526.9203347260493,,,73.0,85.0,67.0,,,,970,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,13.513021197868582,1592.4409608125172,30.0,15,75.25,84.0,64.0,1.7770912647247314,1.7770912647247314,1.7770912647247314,2221,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,13.513020505792671,2124.9803556684537,30.0,15,69.0,75.0,65.0,2.4815189838409424,2.4815189838409424,2.4815189838409424,2787,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.51302036307552,2372.088982782973,30.0,15,77.75,93.0,71.0,2.7108402252197266,2.7108402252197266,2.7108402252197266,3082,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.51302036307552,2518.4601482020107,30.0,15,73.5,78.0,65.0,2.8409535884857178,2.8409535884857178,2.8409535884857178,3272,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513020611487473,2478.7565615650396,30.0,15,72.0,78.0,68.0,2.709780216217041,2.709780216217041,2.709780216217041,3220,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020738566581,2530.221504241105,30.0,15,79.0,91.0,67.0,2.8634209632873535,2.8634209632873535,2.8634209632873535,3288,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020738566581,2486.4226612179837,30.0,15,87.25,93.0,80.0,2.710460901260376,2.710460901260376,2.710460901260376,3230,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020738566581,2437.353681188653,30.0,15,81.0,89.0,76.0,2.7069826126098633,2.7069826126098633,2.7069826126098633,3167,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513020761843302,2437.67620379802,30.0,15,79.25,80.0,78.0,2.7095696926116943,2.7095696926116943,2.7095696926116943,3167,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513020777503453,2452.1215788740783,30.0,15,87.75,115.0,78.0,2.734699249267578,2.734699249267578,2.734699249267578,3186,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513020777503453,3437.2550623259717,30.0,15,85.75,98.0,71.0,4.715463638305664,4.715463638305664,4.715463638305664,4466,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020777503453,1016.374228838539,16.0,15,73.25,79.0,71.0,,,,1661,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020777503453,925.4330057445083,15.0,15,72.75,74.0,71.0,1.0282588005065918,1.0282588005065918,1.0282588005065918,1553,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.51302018818968,1460.8493098169579,25.0,15,66.75,69.0,66.0,,,,2079,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.51301988409693,1846.5102335713084,30.0,15,73.0,75.0,71.0,1.9301447868347168,1.9301447868347168,1.9301447868347168,2464,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.51301988409693,2089.079376072323,30.0,15,73.0,78.0,71.0,2.321199417114258,2.321199417114258,2.321199417114258,2714,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513020582875413,284.83589434278434,,,70.75,75.0,68.0,,,,510,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513020591793968,261.8082171376318,,,78.0,88.0,72.0,,,,482,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513020591793968,261.8082171376318,,,79.0,83.0,74.0,,,,482,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.513020591793968,261.8082171376318,,,75.5,77.0,75.0,0.29089802503585815,0.29089802503585815,0.29089802503585815,482,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.513020591793968,261.8082171376318,,,73.75,77.0,71.0,,,,482,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513020591793968,261.8082171376318,,,73.25,78.0,69.0,,,,482,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513020327685414,1275.8243326787833,12.0,6,90.25,132.0,70.0,,,,1742,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513019946894477,1873.0493501341914,18.0,9,83.25,95.0,76.0,1.840154618024826,3.0420331954956055,0.6382760405540466,2558,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,117.47055568356414,1198.169910783924,19.0,10,99.0,164.0,73.0,,,,1860,,,,578000,
18:00:00.000+05:30,18:15:00.000+05:30,15,175.38461538461536,1545.6410256410254,30.0,15,155.75,165.0,149.0,1.7173789739608765,1.7173789739608765,1.7173789739608765,2308,,,,900000,
18:15:00.000+05:30,18:30:00.000+05:30,15,63.333500554000814,2048.864814795991,21.0,11,153.25,167.0,117.0,0.6382300853729248,0.6382300853729248,0.6382300853729248,2844,,,,277000,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.51302092626368,3485.873097919595,30.0,15,82.0,85.0,81.0,3.873192310333252,3.873192310333252,3.873192310333252,4529,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.51302092626368,3150.9367243715146,30.0,15,78.25,80.0,75.0,,,,4094,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.51302092626368,2755.1864352250914,30.0,15,93.5,98.0,83.0,2.6655921936035156,2.6655921936035156,2.6655921936035156,3579,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.51302092626368,3622.2649786970987,30.0,15,87.75,94.0,79.0,4.024738788604736,4.024738788604736,4.024738788604736,4706,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.51302092626368,3297.657043720369,30.0,15,75.75,84.0,73.0,,,,4284,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.51302092626368,2743.6405427970417,30.0,15,80.75,85.0,78.0,2.7107017040252686,2.7107017040252686,2.7107017040252686,3565,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.51302092626368,3547.590125085257,30.0,15,83.25,91.0,80.0,3.9417669773101807,3.9417669773101807,3.9417669773101807,4609,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.51302092626368,3184.274089493271,30.0,15,91.5,101.0,76.0,,,,4145,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.51302092626368,1859.7717366270383,30.0,15,87.0,95.0,75.0,2.066412925720215,2.066412925720215,2.066412925720215,2454,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.51302092626368,5481.069445157862,30.0,15,85.25,92.0,75.0,6.42322301864624,6.42322301864624,6.42322301864624,7125,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.51302092626368,3539.7673101395494,30.0,15,87.25,91.0,84.0,2.6496994495391846,2.6496994495391846,2.6496994495391846,4599,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.51302092626368,1921.712913125743,30.0,15,90.0,96.0,88.0,,,,2577,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.51302092626368,1657.6115867191058,30.0,15,86.0,94.0,74.0,,,,2281,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.51302092626368,1657.6115867191058,30.0,15,88.0,94.0,77.0,1.8417906761169434,1.8417906761169434,1.8417906761169434,2281,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.51302092626368,1657.6115867191058,30.0,15,93.75,101.0,84.0,,,,2281,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.51302092626368,1950.6596744169979,30.0,15,86.5,92.0,82.0,,,,2601,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.51302092626368,2348.2864777278623,30.0,15,93.0,105.0,87.0,2.526113271713257,2.526113271713257,2.526113271713257,3052,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.51302092626368,2459.237135619088,30.0,15,82.75,86.0,78.0,,,,3195,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,15,13.51302092626368,2459.237135619088,30.0,15,83.25,84.0,83.0,2.732485771179199,2.732485771179199,2.732485771179199,3195,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,15,13.51302092626368,2723.2586086736283,30.0,15,82.25,84.0,81.0,,,,3538,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,9,13.51302092626368,1862.538084816821,18.0,9,80.0,83.0,79.0,3.411191940307617,3.411191940307617,3.411191940307617,2420,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.51302092626368,,,,82.0,93.0,73.0,,,,,,,,,
