Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020251677762,,,,,,,,,,64,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.513020218240154,,,,78.0,78.0,78.0,,,,46,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.513020133970105,,,,119.25,137.0,100.0,,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.513020133970105,,,,134.0,138.0,128.0,,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.513020133970105,,,,93.5,117.0,75.0,,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.513020133970105,,,,83.5,98.0,69.0,,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.513020133970105,,,,86.0,86.0,86.0,,,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.513020133970105,,,,86.25,96.0,75.0,,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,13.513020133970105,,,,79.75,82.0,73.0,,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.513020133970105,,,,76.0,81.0,72.0,,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.513020133970105,,,,69.5,72.0,68.0,,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.513020133970105,,,,78.25,82.0,76.0,,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.513020133970105,,,,79.75,85.0,77.0,,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.513020133970105,,,,75.0,83.0,61.0,,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.513020133970105,,,,81.5,88.0,78.0,,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.513020133970105,,,,82.5,88.0,79.0,,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.513020133970105,,,,89.25,101.0,71.0,,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.513020133970105,,,,75.25,79.0,71.0,,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513020133970105,,,,68.25,70.0,67.0,,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513020133970105,,,,77.75,87.0,64.0,,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.513020133970105,,,,70.25,72.0,68.0,,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.513020133970105,,,,78.5,83.0,69.0,,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,13.513020133970105,,,,74.5,84.0,65.0,,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,13.513020133970105,,,,75.5,86.0,66.0,,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,13.513020133970105,,,,69.0,81.0,65.0,,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,13.513020133970105,,,,71.0,77.0,67.0,,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,13.513020133970105,,,,80.5,91.0,73.0,,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,13.513020133970105,,,,83.0,91.0,79.0,,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,13.513020133970105,,,,84.0,92.0,78.0,,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.513020133970105,,,,79.75,85.0,72.0,,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.513020133970105,,,,79.5,82.0,74.0,,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.513020133970105,,,,88.25,95.0,84.0,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,13.513020133970105,,,,80.5,89.0,71.0,,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,13.513020133970105,,,,78.75,89.0,72.0,,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,13.513020133970105,,,,72.25,80.0,63.0,,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.513020133970105,,,,68.75,70.0,67.0,,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.513020133970105,,,,69.5,71.0,69.0,,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513020133970105,,,,70.25,73.0,68.0,,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513020133970105,,,,73.0,81.0,69.0,,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513020133970105,,,,72.75,73.0,72.0,,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.513020133970105,,,,73.5,79.0,71.0,,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,13.513020133970105,,,,70.5,72.0,70.0,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,13.513020133970105,,,,77.75,81.0,73.0,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,13.513020133970105,,,,74.5,76.0,72.0,,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,13.513020133970105,,,,79.0,82.0,73.0,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.513020133970105,,,,158.0,165.0,149.0,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.513020133970105,,,,165.5,167.0,162.0,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.513020133970105,,,,167.5,172.0,166.0,,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.513020133970105,,,,124.0,174.0,74.0,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,13.513020133970105,,,,86.0,92.0,76.0,,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,13.513020133970105,,,,97.0,100.0,89.0,,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,13.513020133970105,,,,80.25,83.0,75.0,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,13.513020133970105,,,,86.0,94.0,82.0,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,13.513020133970105,,,,78.5,82.0,72.0,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.513020133970105,,,,79.75,100.0,69.0,,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,13.513020133970105,,,,79.0,83.0,75.0,,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,13.513020133970105,,,,84.25,95.0,70.0,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,13.513020133970105,,,,75.5,87.0,69.0,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,13.513020133970105,,,,81.25,83.0,80.0,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,13.513020133970105,,,,79.5,91.0,71.0,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,13.513020133970105,,,,80.75,86.0,73.0,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,13.513020133970105,,,,79.0,79.0,79.0,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513020133970105,,,,,,,,,,,,,
