Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020710260244,,,,65.25,68.0,64.0,,,,23,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020710260244,,,,67.5,71.0,59.0,,,,23,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513020710260244,,,,83.0,98.0,68.0,,,,23,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020710260244,,,,104.25,123.0,74.0,,,,23,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,11,108.08122547459477,818.6881188118812,11.0,11,124.75,150.0,99.0,,,,1267,,,,,675000
06:45:00.000+05:30,07:00:00.000+05:30,15,139.6039603960396,1091.5841584158416,15.0,15,156.25,172.0,135.0,1.2128713130950928,1.2128713130950928,1.2128713130950928,1681,,,,,900000
07:00:00.000+05:30,07:15:00.000+05:30,15,47.55757343912679,2395.5316677888627,26.0,15,127.5,143.0,103.0,2.674109399318695,3.7180569171905518,1.6301618814468384,3218,,,,,243000
07:15:00.000+05:30,07:30:00.000+05:30,15,13.513019359172732,1908.213517714356,21.0,15,74.75,79.0,72.0,2.4183817505836487,3.5557303428649902,1.2810331583023071,2670,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,15,13.513019359172732,1316.7946457823034,24.0,15,71.25,76.0,69.0,1.5699491500854492,1.5699491500854492,1.5699491500854492,1963,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,15,13.513019359172732,1232.4146264932356,21.0,15,97.0,97.0,97.0,1.2312148809432983,1.2312148809432983,1.2312148809432983,1877,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,15,13.513019359172732,1292.393619804277,23.0,15,82.0,82.0,82.0,1.593950629234314,1.593950629234314,1.593950629234314,1937,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,15,13.513019359172732,1256.4802022831743,22.0,15,72.75,75.0,72.0,1.2253073453903198,1.2253073453903198,1.2253073453903198,1901,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,15,13.513019359172732,1282.450395877962,23.0,15,74.5,84.0,71.0,,,,1926,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,15,13.51302010736484,1291.0782913589446,23.0,15,71.0,72.0,69.0,1.620036005973816,1.620036005973816,1.620036005973816,1935,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,15,13.513020890122387,814.2304154360917,8.0,8,74.5,84.0,65.0,1.2404567003250122,1.2404567003250122,1.2404567003250122,1343,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,13.513020890122387,468.17575136885887,,,74.25,90.0,64.0,0.5201952457427979,0.5201952457427979,0.5201952457427979,862,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,15,13.513020890122387,468.17575136885887,,,82.75,94.0,67.0,,,,862,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,13.513020890122387,587.3412940533221,,,77.25,79.0,74.0,0.6542654037475586,0.6542654037475586,0.6542654037475586,1081,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513020890122387,586.2404232930378,,,85.0,104.0,78.0,,,,1080,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513020890122387,580.8453428308414,,,76.25,83.0,70.0,0.6453837156295776,0.6453837156295776,0.6453837156295776,1069,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,13.513020890122387,557.4126889362241,,,77.0,79.0,72.0,,,,1026,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,13.513020890122387,509.2469150368239,,,78.75,81.0,77.0,0.5658299326896667,0.5658299326896667,0.5658299326896667,937,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,15,13.51302065317629,903.9333795869982,12.0,6,73.25,78.0,71.0,,,,1418,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,13.51302030494989,3623.5362999715153,30.0,15,74.0,79.0,72.0,4.624820172786713,7.600771427154541,1.6488689184188843,4826,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,13.51302030494989,2637.6686360292247,30.0,15,67.0,71.0,64.0,1.6378570795059204,1.6378570795059204,1.6378570795059204,3584,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,13.51302030494989,3218.542845934595,30.0,15,74.0,81.0,65.0,4.144357204437256,4.144357204437256,4.144357204437256,4227,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,13.51302000069369,2237.2809738119663,30.0,15,79.0,87.0,75.0,1.5655747652053833,1.5655747652053833,1.5655747652053833,3050,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.51301983186245,1098.6485634777791,21.0,15,79.25,87.0,70.0,,,,1730,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.51301983186245,894.5295340706655,15.0,15,78.5,81.0,75.0,,,,1517,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.51301983186245,894.5295340706655,15.0,15,84.0,92.0,80.0,0.9939216375350952,0.9939216375350952,0.9939216375350952,1517,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.51301983186245,894.5295340706655,15.0,15,86.0,89.0,81.0,,,,1517,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020425019814,968.6751747565602,15.0,15,93.0,100.0,87.0,1.0768197774887085,1.0768197774887085,1.0768197774887085,1601,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020428721,3114.438131105397,25.0,15,93.75,101.0,83.0,4.683936595916748,4.683936595916748,4.683936595916748,4163,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513020428721,2417.0673529875453,30.0,15,94.25,96.0,90.0,1.660033106803894,1.660033106803894,1.660033106803894,3268,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513020190842447,3288.669968882459,30.0,15,86.5,93.0,83.0,4.68263053894043,4.68263053894043,4.68263053894043,4338,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513020068141728,1815.369791705874,11.0,6,84.25,88.0,79.0,,,,2565,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020068141728,576.4724485059088,,,78.75,82.0,76.0,0.6405249238014221,0.6405249238014221,0.6405249238014221,1061,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020182801338,905.3088049974181,10.0,10,75.0,86.0,70.0,,,,1493,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020245495198,1085.110748630439,15.0,15,85.5,87.0,81.0,1.2056787014007568,1.2056787014007568,1.2056787014007568,1729,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513020245495198,1085.110748630439,15.0,15,93.75,113.0,84.0,,,,1729,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513020245495198,1280.3777781187255,22.0,15,77.0,85.0,71.0,,,,1922,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513020500674351,1772.2027162082532,30.0,15,85.75,89.0,80.0,1.6586545705795288,1.6586545705795288,1.6586545705795288,2404,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.51302078011329,2078.180141150733,30.0,15,82.75,89.0,79.0,2.309089183807373,2.309089183807373,2.309089183807373,2700,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.51302078011329,1440.6001465884963,17.0,9,84.25,92.0,81.0,,,,2031,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.51302078011329,657.737253474761,,,84.5,87.0,81.0,0.7308191657066345,0.7308191657066345,0.7308191657066345,1211,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.51302078011329,3568.158413671624,22.0,11,80.5,85.0,69.0,5.45530366897583,5.45530366897583,5.45530366897583,4748,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,167.93182321243864,2026.8135633694037,30.0,15,147.0,169.0,99.0,,,,2892,,,,778000,
17:15:00.000+05:30,17:30:00.000+05:30,15,192.14659685863873,1574.869109947644,30.0,15,173.25,176.0,167.0,1.749854564666748,1.749854564666748,1.749854564666748,2345,,,,900000,
17:30:00.000+05:30,17:45:00.000+05:30,15,21.650771705661874,6165.4287671539305,30.0,15,150.25,169.0,95.0,7.059173583984375,7.51279354095459,6.60555362701416,8024,,,,41000,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513019864832945,5590.986067768413,30.0,15,84.75,90.0,75.0,6.212206840515137,6.212206840515137,6.212206840515137,7264,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.513019864832945,2534.9452231292507,30.0,15,83.5,91.0,77.0,2.52272629737854,2.52272629737854,2.52272629737854,3294,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.513019864832945,3076.379865374609,30.0,15,72.5,75.0,65.0,,,,3997,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513019864832945,4742.190088131551,30.0,15,87.75,97.0,82.0,5.269100189208984,5.269100189208984,5.269100189208984,6161,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513019864832945,1213.2091612442532,16.0,15,80.0,87.0,76.0,,,,1866,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513019864832945,1193.7796427164692,15.0,15,81.75,85.0,72.0,1.326421856880188,1.326421856880188,1.326421856880188,1842,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513019864832945,990.5356715982346,9.0,9,84.0,99.0,79.0,,,,1613,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513019864832945,3181.683030086302,14.0,7,77.0,87.0,69.0,0.8154646158218384,0.8154646158218384,0.8154646158218384,4340,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513019864832945,4923.333151438343,30.0,15,75.0,78.0,69.0,6.976959705352783,6.976959705352783,6.976959705352783,6397,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513019864832945,3662.31628432071,30.0,15,78.0,97.0,69.0,3.5200254917144775,3.5200254917144775,3.5200254917144775,4758,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513019864832945,4853.746396271553,30.0,15,82.25,84.0,81.0,5.3930511474609375,5.3930511474609375,5.3930511474609375,6306,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513019864832945,3620.2145153606507,30.0,15,88.25,103.0,75.0,4.0134711265563965,4.0134711265563965,4.0134711265563965,4706,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513019864832945,6722.750148939241,30.0,15,80.0,85.0,73.0,7.505440711975098,7.505440711975098,7.505440711975098,8735,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513019864832945,4093.6923048342414,30.0,15,96.5,111.0,83.0,4.376555442810059,4.376555442810059,4.376555442810059,5318,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513019864832945,6465.525542496279,30.0,15,97.0,117.0,88.0,7.382864952087402,7.382864952087402,7.382864952087402,8401,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513019864832945,5492.432679565122,30.0,15,79.0,101.0,69.0,6.1362128257751465,6.1362128257751465,6.1362128257751465,7136,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513019864832945,3374.49215726142,30.0,15,84.0,88.0,82.0,,,,4384,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513019864832945,3374.49215726142,30.0,15,78.25,82.0,68.0,3.7494356632232666,3.7494356632232666,3.7494356632232666,4384,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513019864832945,3592.199047089127,30.0,15,81.0,90.0,76.0,4.03024435043335,4.03024435043335,4.03024435043335,4668,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513019864832945,2940.7310632411936,30.0,15,84.25,91.0,76.0,,,,3820,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.513019864832945,2727.8842407489356,30.0,15,87.5,92.0,78.0,3.030982255935669,3.030982255935669,3.030982255935669,3544,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,15,13.513019864832945,2727.8842407489356,30.0,15,77.5,79.0,74.0,,,,3544,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,15,13.513019864832945,2969.626603204163,30.0,15,80.5,82.0,78.0,3.3028178215026855,3.3028178215026855,3.3028178215026855,3858,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,6,13.513019864832945,1045.8603891020714,10.0,5,82.0,83.0,81.0,,,,1359,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513019864832945,,,,82.25,83.0,82.0,,,,,,,,,
