Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.513020848057288,,,,73.75,84.0,70.0,,,,2,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.513020848057288,,,,71.0,73.0,67.0,,,,2,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.513020848057288,,,,71.25,74.0,69.0,,,,2,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.513020848057288,,,,76.25,79.0,71.0,,,,2,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.513020848057288,,,,76.5,78.0,76.0,,,,2,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.513020848057288,,,,73.25,74.0,73.0,,,,2,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.513020848057288,,,,70.5,74.0,69.0,,,,2,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.513020848057288,,,,70.25,71.0,68.0,,,,2,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.513020848057288,,,,69.0,72.0,66.0,,,,2,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.513020848057288,,,,73.0,75.0,69.0,,,,2,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.513020848057288,,,,73.25,76.0,69.0,,,,2,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.513020848057288,,,,74.5,77.0,69.0,,,,2,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.513020848057288,,,,67.75,68.0,67.0,,,,3,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.513020848057288,,,,74.75,82.0,65.0,,,,3,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.513020848057288,,,,65.25,67.0,64.0,,,,3,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.513020848057288,,,,68.75,72.0,65.0,,,,3,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.513020848057288,,,,66.25,68.0,65.0,,,,3,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.513020848057288,,,,71.25,72.0,71.0,,,,3,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020848057288,,,,69.5,71.0,65.0,,,,3,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020848057288,,,,66.75,69.0,64.0,,,,3,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020848057288,,,,68.75,70.0,66.0,,,,3,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020848057288,,,,70.5,87.0,63.0,,,,3,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020848057288,,,,71.0,75.0,65.0,,,,3,,,,,
