Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
03:45:00.000+05:30,04:00:00.000+05:30,,13.51302131530264,,,,67.5,78.0,62.0,,,,10,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.51302131530264,,,,71.0,74.0,66.0,,,,10,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.51302131530264,,,,64.0,65.0,62.0,,,,10,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.51302131530264,,,,71.0,86.0,64.0,,,,10,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.51302131530264,,,,71.0,75.0,65.0,,,,10,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.51302131530264,,,,74.5,75.0,73.0,,,,10,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.51302131530264,,,,67.5,74.0,65.0,,,,10,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.51302131530264,,,,83.75,90.0,74.0,,,,10,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.51302131530264,,,,62.25,69.0,56.0,,,,10,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.51302131530264,,,,66.25,68.0,63.0,,,,10,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.51302131530264,,,,63.25,71.0,60.0,,,,10,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.51302131530264,,,,62.0,64.0,59.0,,,,10,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.51302131530264,,,,69.25,71.0,68.0,,,,10,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.51302131530264,,,,72.75,81.0,70.0,,,,10,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.51302131530264,,,,71.25,83.0,66.0,,,,10,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.51302131530264,,,,72.25,75.0,70.0,,,,10,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.51302131530264,,,,73.75,87.0,66.0,,,,10,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.51302131530264,,,,64.0,67.0,59.0,,,,10,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.51302131530264,,,,65.25,71.0,62.0,,,,10,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.51302131530264,,,,74.75,87.0,65.0,,,,10,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,13.513020680586166,,,,85.0,108.0,74.0,,,,8,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.51302048412059,,,,91.0,92.0,88.0,,,,8,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.51302048412059,,,,84.25,99.0,74.0,,,,8,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.51302048412059,,,,79.5,83.0,75.0,,,,8,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.51302048412059,,,,69.0,73.0,65.0,,,,8,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.51302048412059,,,,78.0,81.0,77.0,,,,8,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.51302048412059,,,,83.0,87.0,79.0,,,,8,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.51302048412059,,,,70.0,72.0,65.0,,,,8,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.51302048412059,,,,71.0,73.0,69.0,,,,112,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.51302048412059,,,,72.75,79.0,70.0,,,,296,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.51302020689894,,,,79.75,85.0,72.0,,,,140,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513019238168146,,,,76.0,84.0,68.0,,,,315,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.513019238168146,,,,,,,,,,136,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,4,13.513019238168146,208.30545816713925,3.0,3,,,,1.691870093345642,1.691870093345642,1.691870093345642,643,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,143.2848919897263,885.0198318327224,,,127.0,139.0,115.0,,,,1362,,,,,894000
12:30:00.000+05:30,12:45:00.000+05:30,15,144.15584415584416,884.7697756788666,,,158.0,166.0,139.0,0.9830775260925293,0.9830775260925293,0.9830775260925293,1361,,,,,900000
12:45:00.000+05:30,13:00:00.000+05:30,15,121.94656404147239,911.1894782318682,2.0,1,166.75,173.0,157.0,2.468761920928955,2.468761920928955,2.468761920928955,1412,,,,,747000
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513019953657224,865.5891438782323,1.0,1,97.0,148.0,74.0,0.9299997687339783,0.9299997687339783,0.9299997687339783,1479,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513019953657224,2173.295618728019,30.0,15,84.0,88.0,75.0,2.4147729873657227,2.4147729873657227,2.4147729873657227,2824,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513019953657224,4009.1186677414958,26.0,13,82.25,85.0,80.0,6.034688472747803,7.4695048332214355,4.59987211227417,5274,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513019953657224,736.7532300907668,,,83.0,92.0,76.0,0.818614661693573,0.818614661693573,0.818614661693573,1327,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513019953657224,2515.2251387414626,29.0,15,77.0,80.0,75.0,2.901395559310913,2.901395559310913,2.901395559310913,3287,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513019953657224,787.644812152202,2.0,1,83.75,89.0,78.0,0.7648836970329285,0.7648836970329285,0.7648836970329285,1375,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020181063954,1958.9156255591238,20.0,10,82.25,106.0,69.0,2.901601791381836,2.901601791381836,2.901601791381836,2671,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020297857665,1505.6832474658518,20.0,15,74.75,80.0,71.0,1.0410892963409424,1.0410892963409424,1.0410892963409424,2186,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020297857665,1880.6056900399262,25.0,15,72.5,79.0,70.0,2.7315409183502197,2.7315409183502197,2.7315409183502197,2576,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513020858819372,1605.8349019318957,22.0,15,69.25,72.0,67.0,1.0328108072280884,1.0328108072280884,1.0328108072280884,2282,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513021303814385,1776.5366764223184,23.0,15,67.5,68.0,67.0,2.8715081214904785,2.8715081214904785,2.8715081214904785,2479,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513021303814385,1750.7129933216117,23.0,15,70.0,79.0,65.0,,,,2450,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513021303814385,1670.2194763759744,22.0,15,70.75,72.0,68.0,1.0228185653686523,1.0228185653686523,1.0228185653686523,2364,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513021219900834,1865.488118217836,24.0,15,70.75,72.0,70.0,2.880929708480835,2.880929708480835,2.880929708480835,2577,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.513021113448847,1606.6451068739145,21.0,15,72.5,78.0,70.0,1.047533631324768,1.047533631324768,1.047533631324768,2295,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.513021113448847,1952.402171893076,24.0,15,75.5,78.0,73.0,2.8687362670898438,2.8687362670898438,2.8687362670898438,2670,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513021113448847,1555.5407050316912,21.0,15,75.75,82.0,73.0,1.090212345123291,1.090212345123291,1.090212345123291,2231,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513020813103658,1961.1750787995488,25.0,15,79.0,88.0,75.0,2.7471940517425537,2.7471940517425537,2.7471940517425537,2664,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.51302019943427,1375.9060782488127,19.0,15,77.5,85.0,71.0,1.0183123350143433,1.0183123350143433,1.0183123350143433,2044,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,154.10916764969846,1829.5655659495742,30.0,15,135.0,169.0,79.0,2.890866994857788,2.890866994857788,2.890866994857788,2599,,,,685000,
18:00:00.000+05:30,18:15:00.000+05:30,15,198.23788546255508,1587.330396475771,30.0,15,172.0,173.0,171.0,,,,2355,,,,900000,
18:15:00.000+05:30,18:30:00.000+05:30,15,198.23788546255508,1587.330396475771,30.0,15,169.75,172.0,168.0,,,,2355,,,,900000,
18:30:00.000+05:30,18:45:00.000+05:30,15,198.23788546255508,1587.330396475771,30.0,15,171.75,172.0,171.0,1.7637006044387817,1.7637006044387817,1.7637006044387817,2355,,,,900000,
18:45:00.000+05:30,19:00:00.000+05:30,15,198.23788546255508,1587.330396475771,30.0,15,165.5,172.0,146.0,,,,2355,,,,900000,
19:00:00.000+05:30,19:15:00.000+05:30,15,198.23788546255508,1587.330396475771,30.0,15,167.25,170.0,164.0,,,,2355,,,,900000,
19:15:00.000+05:30,19:30:00.000+05:30,15,114.08544648133753,996.3950100540749,16.0,8,168.0,170.0,166.0,0.32239463925361633,0.32239463925361633,0.32239463925361633,1525,,,,490000,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513021001272131,4689.585895892859,30.0,15,91.0,102.0,77.0,,,,6101,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.51302107857566,4902.802978829063,30.0,15,92.75,102.0,83.0,5.447558879852295,5.447558879852295,5.447558879852295,6370,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.51302107857566,4902.802978829063,30.0,15,90.0,94.0,78.0,,,,6370,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.51302107857566,1015.2878352307575,16.0,15,92.5,95.0,87.0,1.0595916509628296,1.0595916509628296,1.0595916509628296,1659,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513019691446205,4664.211462413205,30.0,15,82.0,92.0,76.0,,,,6075,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513019628555613,4832.444142575273,30.0,15,87.25,88.0,86.0,5.369381904602051,5.369381904602051,5.369381904602051,6279,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513019628555613,4832.444142575273,30.0,15,74.0,78.0,68.0,,,,6279,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513019628555613,1147.1802080136385,16.0,15,91.5,99.0,73.0,1.0317671298980713,1.0317671298980713,1.0317671298980713,1821,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513020868898533,5382.269601442567,29.0,15,92.0,95.0,85.0,,,,7029,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513021010573826,5890.980777747307,30.0,15,93.75,110.0,71.0,6.545534133911133,6.545534133911133,6.545534133911133,7654,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513021010573826,3961.560020653916,25.0,15,81.5,83.0,77.0,,,,5281,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513020539968243,2752.6661063606325,21.0,15,82.25,86.0,81.0,1.0852751731872559,1.0852751731872559,1.0852751731872559,3788,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513019776709157,5632.967502990807,30.0,15,84.0,89.0,81.0,6.258852481842041,6.258852481842041,6.258852481842041,7319,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.513019776709157,5632.967502990807,30.0,15,85.5,91.0,83.0,,,,7319,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,15,13.513019776709157,2068.9717619524445,19.0,15,84.25,85.0,84.0,1.0606896877288818,1.0606896877288818,1.0606896877288818,2951,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,15,13.51301958311779,5190.297783697103,26.0,15,87.75,88.0,87.0,,,,6836,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,15,13.513019513236696,6719.259259098223,30.0,15,84.75,95.0,74.0,7.465843677520752,7.465843677520752,7.465843677520752,8730,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,7,13.51302051493024,3099.766010625298,14.0,7,79.5,85.0,75.0,,,,4027,,,,,
