Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.513020275772464,,,,83.25,90.0,73.0,,,,1,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.513020275772464,,,,86.5,89.0,85.0,,,,1,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.513020275772464,,,,83.25,84.0,83.0,,,,1,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.513020275772464,,,,81.25,82.0,79.0,,,,1,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.513020275772464,,,,79.5,86.0,74.0,,,,1,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.513020275772464,,,,84.5,95.0,81.0,,,,1,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.513020275772464,,,,77.5,80.0,76.0,,,,1,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.513020275772464,,,,77.25,81.0,74.0,,,,1,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.513020275772464,,,,82.5,85.0,77.0,,,,1,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.513020275772464,,,,78.75,82.0,75.0,,,,1,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.513020275772464,,,,83.25,84.0,82.0,,,,1,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.513020275772464,,,,80.75,100.0,72.0,,,,1,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.513020275772464,,,,80.25,81.0,79.0,,,,1,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.513020275772464,,,,76.25,78.0,75.0,,,,1,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.513020275772464,,,,80.75,85.0,74.0,,,,1,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.513020275772464,,,,83.75,91.0,74.0,,,,1,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.513020275772464,,,,74.75,77.0,72.0,,,,1,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.513020275772464,,,,72.0,76.0,70.0,,,,1,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020275772464,,,,68.75,70.0,67.0,,,,1,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020275772464,,,,70.75,73.0,69.0,,,,1,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020275772464,,,,76.75,84.0,69.0,,,,1,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020275772464,,,,68.5,75.0,65.0,,,,1,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020275772464,,,,73.5,75.0,71.0,,,,1,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020275772464,,,,71.75,75.0,63.0,,,,1,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513020275772464,,,,69.0,72.0,64.0,,,,1,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020275772464,,,,72.25,74.0,71.0,,,,1,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.513020275772464,,,,73.25,75.0,69.0,,,,1,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.513020275772464,,,,83.75,101.0,76.0,,,,1,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.513020547810733,,,,80.25,99.0,72.0,,,,6,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.51302114107083,,,,78.5,82.0,70.0,,,,16,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.51302114107083,,,,84.0,84.0,84.0,,,,16,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.51302114107083,,,,87.0,101.0,73.0,,,,16,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.51302114107083,,,,81.5,111.0,70.0,,,,16,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.51302114107083,,,,78.5,82.0,76.0,,,,16,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.51302063635618,,,,73.5,77.0,69.0,,,,52,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,13.513020627853306,,,,85.5,117.0,71.0,,,,94,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.513020531997643,,,,74.0,83.0,71.0,,,,56,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.513020519329817,,,,75.25,87.0,68.0,,,,132,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.513020519329817,,,,78.0,86.0,71.0,,,,46,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.513020519329817,,,,77.5,90.0,64.0,,,,68,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.513020519329817,,,,,,,,,,55,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.513020423052783,,,,,,,,,,51,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.513020333733945,,,,,,,,,,55,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.513020333733945,,,,62.0,62.0,62.0,,,,46,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.513020333733945,,,,76.5,97.0,62.0,,,,53,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513020333733945,,,,75.0,83.0,67.0,,,,76,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513020489678096,,,,68.75,72.0,66.0,,,,29,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.513020490676949,,,,77.5,84.0,74.0,,,,35,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.513020490676949,13.354194762212003,,,80.25,94.0,75.0,,,,118,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,5,45.679222778446885,435.61701085987863,,,78.5,88.0,67.0,0.2519167363643646,0.2519167363643646,0.2519167363643646,719,,,,,256000
12:30:00.000+05:30,12:45:00.000+05:30,15,126.59732540861813,961.515601783061,,,131.75,161.0,116.0,1.0683506727218628,1.0683506727218628,1.0683506727218628,1479,,,,,900000
12:45:00.000+05:30,13:00:00.000+05:30,15,121.94830398199623,963.5781916703313,1.0,1,159.5,164.0,151.0,,,,1485,,,,,863000
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020436734475,948.4191443360941,15.0,15,87.75,125.0,72.0,1.0252666473388672,1.0252666473388672,1.0252666473388672,1576,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020436734475,1630.4354732564925,30.0,15,87.25,88.0,85.0,1.8115949630737305,1.8115949630737305,1.8115949630737305,2257,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020436734475,917.634998354212,15.0,15,70.75,83.0,61.0,1.0145981311798096,1.0145981311798096,1.0145981311798096,1543,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513020436734475,1722.755252735896,30.0,15,84.75,87.0,79.0,1.9264726638793945,1.9264726638793945,1.9264726638793945,2337,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513020436734475,328.5100053803228,,,81.0,85.0,72.0,,,,591,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513020436734475,305.7899614027508,,,74.0,74.0,74.0,0.33976662158966064,0.33976662158966064,0.33976662158966064,563,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020436734475,460.0585681302655,3.0,3,77.5,81.0,74.0,,,,804,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020436734475,975.4005468212193,15.0,15,76.75,87.0,70.0,1.0837783813476562,1.0837783813476562,1.0837783813476562,1609,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020436734475,745.8302210294148,5.0,5,73.5,75.0,72.0,,,,1310,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513020436734475,824.6358209851492,5.0,5,72.5,81.0,67.0,0.6981798410415649,0.6981798410415649,0.6981798410415649,1392,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513020436734475,1238.9850026337442,15.0,15,74.25,75.0,73.0,1.3766498565673828,1.3766498565673828,1.3766498565673828,1888,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,1,13.513020436734475,19.551183341560485,,,70.75,75.0,69.0,,,,336,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513020436734475,,,,76.25,90.0,69.0,,,,311,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513020436734475,,,,70.25,77.0,66.0,,,,311,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513020436734475,,,,72.5,74.0,70.0,,,,311,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.513020436734475,4.590107346011668,,,81.5,87.0,75.0,,,,316,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513020436734475,1921.4402843769774,30.0,15,80.25,85.0,75.0,2.1349337100982666,2.1349337100982666,2.1349337100982666,2505,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513020436734475,638.2266720496631,,,83.0,85.0,78.0,0.7011978626251221,0.7011978626251221,0.7011978626251221,1169,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513020436734475,667.7379462258092,,,75.5,81.0,71.0,0.7629009485244751,0.7629009485244751,0.7629009485244751,1229,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,135.9097307723129,1247.3318663303098,20.0,10,151.0,186.0,86.0,1.7417103052139282,1.7417103052139282,1.7417103052139282,1948,,,,573000,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.513020534890215,620.2120890496652,,,96.25,118.0,85.0,0.7618069052696228,0.7618069052696228,0.7618069052696228,1142,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.513020355137613,1431.5217657935473,8.0,4,94.75,104.0,77.0,0.6518267393112183,0.6518267393112183,0.6518267393112183,2106,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513019737729735,3859.335158772355,30.0,15,99.5,123.0,85.0,3.9331709146499634,4.814975261688232,3.0513665676116943,5014,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513020589730864,3841.9041930532435,30.0,15,74.25,77.0,73.0,4.459907531738281,4.459907531738281,4.459907531738281,4991,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.51302072348847,1342.9699068901796,17.0,15,77.0,84.0,74.0,1.0240758657455444,1.0240758657455444,1.0240758657455444,2049,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.51302072348847,3479.016965844371,28.0,15,78.25,86.0,73.0,4.317039966583252,4.317039966583252,4.317039966583252,4568,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513020483506953,1386.811867378884,6.0,3,82.0,84.0,78.0,0.9692031741142273,0.9692031741142273,0.9692031741142273,2099,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513020434086794,3277.67481590427,24.0,12,84.25,95.0,65.0,4.352390289306641,4.352390289306641,4.352390289306641,4334,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513020434086794,1617.5479284488142,19.0,15,72.0,73.0,69.0,1.0111091136932373,1.0111091136932373,1.0111091136932373,2371,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513020434086794,2309.608480159435,27.0,15,80.25,83.0,77.0,,,,3087,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513020350906086,2341.5601708797985,27.0,15,87.5,97.0,81.0,3.0705437660217285,3.0705437660217285,3.0705437660217285,3123,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.51302007107771,1675.1185363757043,19.0,15,77.75,81.0,74.0,1.0246083736419678,1.0246083736419678,1.0246083736419678,2447,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.51302007107771,3408.841206981842,24.0,12,75.25,78.0,71.0,4.6837687492370605,4.6837687492370605,4.6837687492370605,4513,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.51302007107771,681.8156251349507,,,85.25,91.0,70.0,0.7575728297233582,0.7575728297233582,0.7575728297233582,1255,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513019689912833,4055.4347686276456,30.0,15,80.5,84.0,73.0,4.531571865081787,4.531571865081787,4.531571865081787,5271,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513019687316474,426.39322950002247,2.0,1,80.0,83.0,79.0,,,,695,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513019687316474,271.24250425936106,,,82.5,86.0,81.0,0.30138057470321655,0.30138057470321655,0.30138057470321655,499,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513019687316474,271.24250425936106,,,79.0,84.0,72.0,,,,499,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,2,13.513021078937136,39.38139781285634,,,78.75,85.0,75.0,,,,72,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.51302131530264,,,,76.5,78.0,74.0,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.51302131530264,,,,76.75,80.0,73.0,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.51302131530264,,,,76.75,83.0,74.0,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.51302131530264,,,,73.25,74.0,73.0,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.51302131530264,,,,78.25,83.0,74.0,,,,,,,,,
