Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Yoga duration (ms),Other duration (ms)
04:45:00.000+05:30,05:00:00.000+05:30,,13.513018826461975,,,,76.25,87.0,68.0,,,,1,,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513018826461975,,,,74.25,77.0,70.0,,,,1,,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513018826461975,,,,72.25,75.0,68.0,,,,1,,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513018826461975,,,,70.25,72.0,69.0,,,,1,,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020125608579,,,,90.25,101.0,67.0,,,,49,,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513021186768134,,,,89.5,95.0,81.0,,,,90,,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,10,13.513020418832962,364.89574535036166,,,76.5,79.0,72.0,,,,704,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,15,121.11299679039752,1132.7558430895797,19.0,10,143.75,174.0,77.0,1.194680631160736,1.7587412595748901,0.630620002746582,1873,,,,572000,127000,
06:45:00.000+05:30,07:00:00.000+05:30,15,53.95592388068493,44.18096916913573,,,96.25,101.0,84.0,0.0,0.0,0.0,1046,,,,,830000,
07:00:00.000+05:30,07:15:00.000+05:30,15,13.513020427435903,568.0410321746023,,,148.75,160.0,120.0,0.6311566829681396,0.6311566829681396,0.6311566829681396,1046,,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,15,13.513020427435903,396.7763131853317,,,158.0,163.0,155.0,,,,730,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,15,13.513020427435903,290.6398449359515,,,163.5,166.0,161.0,0.322933167219162,0.322933167219162,0.322933167219162,535,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,15,13.513020427435903,338.46334982214967,,,,,,,,,623,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,15,13.513020427435903,659.9428248288561,,,70.75,78.0,68.0,,,,1215,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,15,13.513020427435903,659.9428248288561,,,72.0,85.0,67.0,0.7332698106765747,0.7332698106765747,0.7332698106765747,1215,,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,15,13.513020427435903,659.9428248288561,,,75.0,89.0,67.0,,,,1215,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,6,13.513020762390385,233.2501920075109,,,77.0,79.0,73.0,,,,658,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.513020945492205,,,,78.0,101.0,69.0,,,,355,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.513020945492205,,,,68.5,72.0,64.0,,,,355,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.513020945492205,,,,75.25,86.0,68.0,,,,355,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,9,13.513020575481542,612.4322820192376,9.0,9,74.0,76.0,70.0,,,,1138,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513020333169997,1013.5002193950024,15.0,15,75.75,81.0,62.0,1.126111388206482,1.126111388206482,1.126111388206482,1652,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513020333169997,1013.5002193950024,15.0,15,79.5,83.0,74.0,,,,1652,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,13.513019983304824,276.15304161789584,,,72.25,82.0,66.0,,,,501,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,13.513019970642546,249.46706125554715,,,75.75,79.0,72.0,,,,459,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,15,13.513019970642546,249.46706125554715,,,71.5,74.0,68.0,0.2771856188774109,0.2771856188774109,0.2771856188774109,459,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,13.513019970642546,249.46706125554715,,,82.25,93.0,76.0,,,,459,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,13.513019652302043,598.6422058204031,,,83.25,88.0,77.0,,,,1102,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,13.513019636872212,615.5665797847661,,,78.0,85.0,69.0,,,,1133,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,13.513019636872212,615.5665797847661,,,73.0,96.0,64.0,0.683962881565094,0.683962881565094,0.683962881565094,1133,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.513019636872212,615.5665797847661,,,72.25,77.0,62.0,,,,1133,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,29.41620068191164,281.95437279167544,,,67.0,68.0,64.0,,,,775,,,,,306000,
12:45:00.000+05:30,13:00:00.000+05:30,15,63.49027132049181,458.7402352651633,,,103.5,113.0,99.0,0.4842105209827423,0.9684210419654846,0.0,1010,,,,,321000,380000
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020509014005,409.65269618041094,,,92.25,112.0,85.0,0.4551696479320526,0.4551696479320526,0.4551696479320526,754,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020509014005,409.65269618041094,,,87.25,88.0,86.0,,,,754,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020509014005,625.3776819130046,,,91.75,106.0,87.0,,,,1151,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513020509014005,641.305622330827,,,80.75,82.0,80.0,,,,1180,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513020509014005,641.305622330827,,,81.0,89.0,69.0,0.7125617861747742,0.7125617861747742,0.7125617861747742,1180,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513020509014005,641.305622330827,,,76.25,80.0,70.0,,,,1180,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020509014005,434.15012916354414,,,82.0,84.0,78.0,,,,799,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020509014005,411.3003868226729,,,76.0,79.0,75.0,,,,757,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020509014005,411.3003868226729,,,70.5,71.0,69.0,0.4570004343986511,0.4570004343986511,0.4570004343986511,757,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513020509014005,411.3003868226729,,,70.75,72.0,70.0,,,,757,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513020509014005,566.8810021253374,,,76.25,77.0,74.0,,,,1044,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513020509014005,586.2537864598256,,,77.25,83.0,69.0,,,,1079,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513020509014005,586.2537864598256,,,75.75,82.0,71.0,0.6513931155204773,0.6513931155204773,0.6513931155204773,1079,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513020509014005,586.2537864598256,,,78.75,81.0,78.0,,,,1079,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.513020509014005,573.5205674508207,,,79.75,81.0,79.0,,,,1056,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.513020509014005,559.7368659023073,,,78.5,79.0,78.0,,,,1030,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513020509014005,559.7368659023073,,,80.5,99.0,73.0,0.6219298243522644,0.6219298243522644,0.6219298243522644,1030,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513020509014005,692.1033336858732,,,78.75,82.0,75.0,,,,1234,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513020509014005,817.1873844676214,,,93.25,106.0,85.0,,,,1426,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513020509014005,817.1873844676214,,,85.5,104.0,78.0,0.9079859852790833,0.9079859852790833,0.9079859852790833,1426,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,29.94554655246137,946.050216203789,7.0,4,89.75,141.0,71.0,1.2817948155531578,1.685393214225769,0.8972620964050293,1597,,,,171000,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.513020004990027,613.7629569713979,,,86.75,97.0,83.0,0.9067836999893188,0.9067836999893188,0.9067836999893188,1091,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513020004990027,413.87323896376694,,,80.75,87.0,76.0,,,,762,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513020004990027,413.87323896376694,,,74.5,76.0,74.0,0.459859162569046,0.459859162569046,0.459859162569046,762,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513020004990027,413.87323896376694,,,81.5,87.0,78.0,,,,762,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513020004990027,608.1952265628651,,,74.25,83.0,70.0,,,,1073,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513020004990027,859.0258795913144,,,74.0,82.0,68.0,,,,1476,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513020004990027,859.0258795913144,,,79.75,85.0,75.0,0.9544732570648193,0.9544732570648193,0.9544732570648193,1476,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513020004990027,859.0258795913144,,,82.5,87.0,79.0,,,,1476,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513020004990027,880.400241083456,7.0,7,86.25,97.0,82.0,,,,1501,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513020004990027,909.2810498381306,15.0,15,88.25,97.0,72.0,,,,1534,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513020004990027,909.2810498381306,15.0,15,97.25,106.0,75.0,1.0103123188018799,1.0103123188018799,1.0103123188018799,1534,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513020004990027,909.2810498381306,15.0,15,94.5,106.0,87.0,,,,1534,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513020004990027,896.5045756530055,15.0,15,84.0,101.0,77.0,,,,1520,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513020004990027,878.4281986992424,15.0,15,80.5,86.0,73.0,,,,1499,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513020004990027,878.4281986992424,15.0,15,74.5,75.0,73.0,0.9760313630104065,0.9760313630104065,0.9760313630104065,1499,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513020004990027,878.4281986992424,15.0,15,74.75,79.0,72.0,,,,1499,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513020004990027,2707.275393910537,21.0,15,78.5,81.0,76.0,,,,3737,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513020004990027,3053.8764176515065,22.0,15,82.75,84.0,82.0,6.27946662902832,6.27946662902832,6.27946662902832,4163,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.513020004990027,884.4921487815523,15.0,15,79.0,85.0,75.0,,,,1506,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,15,13.513020004990027,884.4921487815523,15.0,15,79.0,84.0,77.0,0.9827690720558167,0.9827690720558167,0.9827690720558167,1506,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,15,13.513020004990027,884.4921487815523,15.0,15,78.75,79.0,78.0,,,,1506,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,7,13.513020004990027,413.1325239291042,7.0,7,82.5,83.0,82.0,,,,703,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513020004990027,,,,86.0,99.0,79.0,,,,,,,,,,
