Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Other duration (ms)
04:15:00.000+05:30,04:30:00.000+05:30,,13.513020464991513,,,,83.0,94.0,78.0,,,,2,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020464991513,,,,78.0,79.0,77.0,,,,2,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020464991513,,,,79.0,79.0,79.0,,,,2,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020464991513,,,,75.0,78.0,74.0,,,,2,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020464991513,,,,71.5,75.0,70.0,,,,2,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020464991513,,,,76.25,80.0,75.0,,,,2,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020464991513,,,,88.5,98.0,80.0,,,,2,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513020464991513,,,,85.5,90.0,80.0,,,,57,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020464991513,,,,,,,,,,57,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,14,99.23272159379218,914.0425709191035,10.0,10,123.25,141.0,76.0,0.78438800573349,0.78438800573349,0.78438800573349,1470,,,,,581000
06:45:00.000+05:30,07:00:00.000+05:30,15,146.29741119807343,1086.3937387116193,15.0,15,149.25,150.0,148.0,1.207104206085205,1.207104206085205,1.207104206085205,1671,,,,,900000
07:00:00.000+05:30,07:15:00.000+05:30,15,40.069898239279865,1312.011234528542,24.0,15,150.75,177.0,80.0,1.6501133441925049,1.6501133441925049,1.6501133441925049,1938,,,,,180000
07:15:00.000+05:30,07:30:00.000+05:30,15,13.513019999581468,905.461380216005,15.0,15,80.75,82.0,77.0,1.006068229675293,1.006068229675293,1.006068229675293,1530,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,15,13.513019999581468,529.2255195306137,,,80.0,81.0,79.0,0.584572970867157,0.584572970867157,0.584572970867157,974,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,15,13.513019803187671,596.455620980016,,,,,,,,,1086,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,15,13.513019377905053,748.7737409177344,,,84.0,90.0,78.0,0.831970751285553,0.831970751285553,0.831970751285553,1342,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,15,13.513019377905053,951.5114807181701,15.0,15,83.0,92.0,79.0,1.0611878633499146,1.0611878633499146,1.0611878633499146,1582,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,15,13.513019377905053,940.9171351384342,15.0,15,77.5,80.0,75.0,1.0448052883148193,1.0448052883148193,1.0448052883148193,1571,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,15,13.513020016522182,977.6739189085173,15.0,15,75.5,86.0,70.0,1.095395803451538,1.095395803451538,1.095395803451538,1612,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,15,13.513020156427933,1112.5078629173702,15.0,15,74.75,77.0,70.0,1.2671962976455688,1.2671962976455688,1.2671962976455688,1757,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,13.513020156427933,1001.2177164818563,15.0,15,88.0,98.0,73.0,1.0780959129333496,1.0780959129333496,1.0780959129333496,1637,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,15,13.513020156427933,1075.9878996135444,15.0,15,73.0,75.0,69.0,1.2237693071365356,1.2237693071365356,1.2237693071365356,1719,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,13.513020188540404,674.0499458898987,3.0,3,78.0,81.0,72.0,,,,1179,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513020197500936,615.0734282427942,,,73.5,75.0,69.0,0.6164512634277344,0.6164512634277344,0.6164512634277344,1111,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513020197500936,867.7025484254682,,,82.5,96.0,68.0,0.9641139507293701,0.9641139507293701,0.9641139507293701,1486,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,13.513020197500936,983.8743290321397,15.0,15,73.75,85.0,70.0,1.0946592092514038,1.0946592092514038,1.0946592092514038,1619,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,13.513020197500936,446.5465102402812,,,74.75,77.0,74.0,0.48836517333984375,0.48836517333984375,0.48836517333984375,820,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,15,13.513020197500936,1126.3246047826422,15.0,15,75.5,79.0,67.0,1.2633007764816284,1.2633007764816284,1.2633007764816284,1769,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,13.513020197500936,988.954023302444,15.0,15,79.5,82.0,76.0,1.0957932472229004,1.0957932472229004,1.0957932472229004,1624,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,13.513020197500936,2683.1572912443876,30.0,15,73.0,74.0,71.0,3.018019437789917,3.018019437789917,3.018019437789917,3493,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,13.513020193521363,1354.941690696597,18.0,15,80.5,95.0,70.0,1.1448982954025269,1.1448982954025269,1.1448982954025269,2028,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,13.513020192572617,2616.8890138520974,27.0,15,81.0,84.0,74.0,3.4781808853149414,3.4781808853149414,3.4781808853149414,3481,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.513020192572617,1573.3085808096548,19.0,15,73.25,76.0,69.0,1.1317778825759888,1.1317778825759888,1.1317778825759888,2290,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.513020192572617,2451.085365906022,26.0,15,75.25,76.0,74.0,3.4823877811431885,3.4823877811431885,3.4823877811431885,3292,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513020381819134,1798.2309368951396,21.0,15,77.75,99.0,70.0,1.2340259552001953,1.2340259552001953,1.2340259552001953,2543,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020479225792,2411.803389188447,25.0,15,72.75,84.0,68.0,3.4255127906799316,3.4255127906799316,3.4255127906799316,3241,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020479225792,1787.615282969297,21.0,15,80.25,87.0,78.0,1.1259905099868774,1.1259905099868774,1.1259905099868774,2532,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020479225792,2170.973802837379,24.0,15,76.0,78.0,74.0,3.414485216140747,3.414485216140747,3.414485216140747,2967,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513020075575248,1728.1207190500459,14.0,7,75.75,81.0,67.0,,,,2390,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513019710188576,510.6954987273714,,,75.75,82.0,70.0,0.5674394369125366,0.5674394369125366,0.5674394369125366,940,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.51302026990933,685.5495990005729,,,79.25,82.0,73.0,,,,1227,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020563632478,777.3073137186825,,,73.75,78.0,66.0,0.8636747598648071,0.8636747598648071,0.8636747598648071,1377,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020563632478,777.3073137186825,,,74.5,77.0,71.0,,,,1377,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020563632478,751.6695134287627,,,73.75,79.0,64.0,,,,1345,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513020563632478,1255.5117110860604,10.0,5,80.25,82.0,76.0,0.819805383682251,0.819805383682251,0.819805383682251,1881,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513020563632478,2323.443450100145,30.0,15,78.75,83.0,74.0,2.581603765487671,2.581603765487671,2.581603765487671,3019,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513020563632478,949.6235560160756,16.0,15,77.75,82.0,73.0,0.9827556014060974,0.9827556014060974,0.9827556014060974,1575,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513020073406258,2527.9434389092917,27.0,15,70.25,74.0,68.0,3.3005645275115967,3.3005645275115967,3.3005645275115967,3360,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513019941394273,1632.8451796668564,20.0,15,74.25,80.0,69.0,1.2215240001678467,1.2215240001678467,1.2215240001678467,2347,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.513019941394273,2572.9427754342532,26.0,15,69.25,77.0,66.0,3.535432815551758,3.535432815551758,3.535432815551758,3435,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.513020492728355,1422.5033556577937,10.0,5,74.25,83.0,67.0,0.7661763429641724,0.7661763429641724,0.7661763429641724,2110,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,175.08663247042642,1389.4461710650535,28.0,14,143.25,168.0,83.0,1.610431432723999,1.610431432723999,1.610431432723999,2130,,,,829000,
17:15:00.000+05:30,17:30:00.000+05:30,15,154.6219409322746,1592.6510734349474,30.0,15,164.5,174.0,156.0,2.424424648284912,2.424424648284912,2.424424648284912,2327,,,,724000,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513020404203775,6250.888509661838,30.0,15,131.5,172.0,91.0,7.6829514503479,7.6829514503479,7.6829514503479,8122,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513020671059095,5227.638241386472,30.0,15,98.25,118.0,91.0,5.680778980255127,5.680778980255127,5.680778980255127,6792,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.51302128614336,5003.777316826625,30.0,15,86.0,92.0,77.0,5.612970352172852,5.612970352172852,5.612970352172852,6501,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.51302128614336,3091.4041718245326,30.0,15,79.5,86.0,76.0,3.4348936080932617,3.4348936080932617,3.4348936080932617,4017,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.51302128614336,6426.900643864612,30.0,15,75.75,79.0,74.0,7.165460586547852,7.165460586547852,7.165460586547852,8350,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.51302128614336,3208.1645687818263,30.0,15,88.75,97.0,85.0,3.5364134311676025,3.5364134311676025,3.5364134311676025,4168,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513021020456272,4970.789585016159,30.0,15,92.0,97.0,89.0,5.5414814949035645,5.5414814949035645,5.5414814949035645,6458,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513021017997975,3356.4096061935106,30.0,15,85.5,97.0,79.0,2.9385793209075928,2.9385793209075928,2.9385793209075928,4361,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513021017997975,4321.507750029234,30.0,15,78.0,81.0,75.0,,,,5615,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513021017997975,4734.243327835377,30.0,15,77.25,82.0,71.0,6.732461929321289,6.732461929321289,6.732461929321289,6151,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513020685653006,3963.8481909652132,30.0,15,83.5,85.0,79.0,3.272289752960205,3.272289752960205,3.272289752960205,5150,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.51302004975851,5227.385127033235,30.0,15,83.75,91.0,71.0,6.570169448852539,6.570169448852539,6.570169448852539,6792,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.51302004975851,3953.481363760696,30.0,15,78.25,89.0,74.0,3.538242816925049,3.538242816925049,3.538242816925049,5136,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513020368612764,5798.823892879586,30.0,15,83.75,94.0,71.0,6.950324535369873,6.950324535369873,6.950324535369873,7535,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513021510858632,4449.671251108874,30.0,15,71.75,72.0,71.0,4.626219749450684,4.626219749450684,4.626219749450684,5781,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513021510858632,5552.6344528423915,30.0,15,78.0,84.0,72.0,6.169593811035156,6.169593811035156,6.169593811035156,7214,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513021510858632,3646.3956164299966,30.0,15,98.25,104.0,85.0,3.661926031112671,3.661926031112671,3.661926031112671,4738,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513021510858632,4754.956842029458,30.0,15,81.25,86.0,78.0,,,,6178,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513021243780804,5044.475989482477,30.0,15,81.75,90.0,74.0,6.639441013336182,6.639441013336182,6.639441013336182,6554,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513020555458619,2645.017148691015,30.0,15,85.5,89.0,78.0,2.9389078617095947,2.9389078617095947,2.9389078617095947,3437,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513020555458619,3376.921747568085,30.0,15,88.0,91.0,84.0,,,,4388,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.513020555458619,3754.6191845562535,30.0,15,83.75,86.0,81.0,4.171799182891846,4.171799182891846,4.171799182891846,4878,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,6,13.513020509628392,1327.733466837346,10.0,5,84.0,84.0,84.0,,,,1725,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513020484554973,,,,81.0,83.0,80.0,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513020484554973,,,,81.75,83.0,78.0,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513020484554973,,,,83.5,86.0,82.0,,,,,,,,,
